Observation ID,Observation Date,Platform,Observation Start Time,Observation End Time,Observation Start Time Accuracy,Observation Start Time Precision,Observation End Time Accuracy,Observation End Time Precision,Initial Activity,Initial Activity Certainty,Initial Distance,Primary Departure Reason,Secondary Departure Reason,Beaufort,Waypoint,Swell Ind,Substrate,Substrate Notes,Condition Notes,Transect Name,Transect Notes,General Notes,Camera ID,Camera Detail,First Frame,Last Frame
22114,2017-05-25,MAZIWA,11:09:00,11:25:00,,,,,FORAGE,HIGH,250,5 MINUTES,,2.0,2,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,32,39
22115,2017-05-25,MAZIWA,11:53:00,12:37:00,,,,,FORAGE,HIGH,300,5 MINUTES,,2.0,3,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,40,110
22116,2017-05-25,MAZIWA,15:26:00,15:35:00,,,,,FORAGE,HIGH,300,5 MINUTES,,3.0,4,False,UNKNOWN,,,,,,,,,
22117,2017-05-29,POMBOO,10:32:00,10:39:00,,,,,TRAVEL,HIGH,100,5 MINUTES,FOLLOW STARTED,2.5,1,True,UNKNOWN,,,,,,Canon EOS 70D,N/A,880,890
22118,2017-05-29,POMBOO,11:06:00,11:18:00,,,,,REST,HIGH,600,5 MINUTES,LOST DOLPHIN(S),2.0,2,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,891,906
22119,2017-05-29,POMBOO,11:26:00,11:42:00,,,,,FORAGE,HIGH,300,5 MINUTES,,2.0,3,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,907,914
22120,2017-05-29,POMBOO,13:11:00,13:26:00,,,,,TRAVEL,HIGH,200,5 MINUTES,,2.0,4,False,SEAGRASS 4,,,,,,Canon EOS 70D,N/A,915,923
22121,2017-05-29,POMBOO,14:57:00,15:04:00,,,,,REST,HIGH,200,RESIGHT,,1.0,5,False,SEAGRASS 4,,,,,,Canon EOS 70D,N/A,924,939
22122,2017-05-29,POMBOO,15:24:00,15:30:00,,,,,FORAGE,HIGH,800,5 MINUTES,,2.0,6,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,940,940
22123,2017-05-29,POMBOO,15:33:00,15:38:00,,,,,TRAVEL,HIGH,200,5 MINUTES,,2.0,7,False,CHANNEL,,,,,,Canon EOS 70D,N/A,941,946
22124,2017-05-29,POMBOO,15:48:00,15:53:00,,,,,FORAGE,HIGH,300,5 MINUTES,,,8,False,CHANNEL,,,,,,Canon EOS 70D,N/A,947,949
22125,2017-05-29,POMBOO,16:14:00,16:19:00,,,,,FORAGE,HIGH,200,5 MINUTES,,,9,False,CHANNEL,,,,,,Canon EOS 70D,N/A,950,957
22126,2017-05-30,POMBOO,09:14:00,09:24:00,ACCURATE,SECOND,ACCURATE,SECOND,UNKNOWN,,,5 MINUTES,,3.0,1,True,SEAGRASS 1,,,,,,Canon EOS 70D,N/A,958,965
22127,2017-05-30,POMBOO,09:51:00,09:56:00,ACCURATE,SECOND,ACCURATE,SECOND,TRAVEL,HIGH,200,5 MINUTES,,4.0,2,True,UNKNOWN,,,,,,Canon EOS 70D,N/A,966,970
22128,2017-05-30,MAZIWA,10:49:00,11:48:00,,,,,FORAGE,HIGH,300,5 MINUTES,,2.0,1,False,UNKNOWN,,overcast,,,not sure got everyone in the young male group,Canon EOS 80D,N/A,111,230
22129,2017-05-30,POMBOO,11:04:00,11:19:00,ACCURATE,SECOND,ACCURATE,SECOND,NO DATA,,,5 MINUTES,,3.0,3,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,990,1012
22130,2017-05-30,POMBOO,11:50:00,11:58:00,ACCURATE,SECOND,ACCURATE,SECOND,FORAGE,HIGH,700,5 MINUTES,,2.0,4,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1014,1033
22131,2017-05-30,POMBOO,11:59:00,12:12:00,,,,,NO DATA,,,5 MINUTES,,2.0,5,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1036,1101
22132,2017-05-30,MAZIWA,13:04:00,13:30:00,,,,,TRAVEL,HIGH,300,5 MINUTES,,2.0,2,False,UNKNOWN,,overcast,,,,Canon EOS 80D,N/A,231,238
22133,2017-05-30,POMBOO,13:05:00,13:13:00,,,,,FORAGE,HIGH,600,5 MINUTES,,1.0,6,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1102,1123
22134,2017-05-30,MAZIWA,13:32:00,14:21:00,,,,,UNKNOWN,HIGH,150,5 MINUTES,,0.5,5,False,UNKNOWN,,,,,"DISREGARD WAYPOINTS #3 AND #4, USE ONLY #5///Initial activity is REST or TRAVEL.",Canon EOS 80D,N/A,239,276
22135,2017-05-30,POMBOO,13:33:00,13:38:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,7,False,UNKNOWN,,,,,WNG nearby,Canon EOS 70D,N/A,1124,1131
22136,2017-05-30,POMBOO,14:06:00,14:12:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,8,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1132,1167
22137,2017-05-30,MAZIWA,14:21:00,14:29:00,,,,,NO DATA,HIGH,,5 MINUTES,,0.5,6,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,277,
22138,2017-05-30,MAZIWA,14:36:00,15:07:00,,,,,TRAVEL,HIGH,250,5 MINUTES,,0.5,7,False,UNKNOWN,,overcast,,,,Canon EOS 80D,N/A,278,290
22139,2017-05-30,MAZIWA,15:32:00,15:50:00,ACCURATE,SECOND,ACCURATE,SECOND,TRAVEL,HIGH,,FOLLOW STARTED,,0.5,8,False,UNKNOWN,,overcast,,,,Canon EOS 80D,N/A,291,313
22140,2017-05-30,POMBOO,16:29:00,16:35:00,,,,,SOCIAL,HIGH,800,5 MINUTES,FOLLOW STARTED,0.0,11,False,CHANNEL,,,,,,Canon EOS 70D,N/A,1174,1180
22141,2017-05-30,POMBOO,16:58:00,17:03:00,,,,,SOCIAL,HIGH,800,5 MINUTES,,0.0,12,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1199,1212
22142,2017-05-31,MAZIWA,09:02:00,09:08:00,,,,,FORAGE,HIGH,500,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,,,,,
22143,2017-05-31,POMBOO,09:03:00,09:19:00,,,,,FORAGE,HIGH,200,5 MINUTES,OTHER,3.0,4,False,UNKNOWN,,,,"spp1 E to W VF, AL, NTT, AEJ beaufort 2 sunny",Secondary depature reason: Biopsy,Canon EOS 70D,N/A,1219,1227
22144,2017-05-31,MAZIWA,09:10:00,09:18:00,,,,,REST,HIGH,150,5 MINUTES,,1.0,2,False,UNKNOWN,,,,,,,,,
22145,2017-05-31,MAZIWA,09:24:00,09:32:00,,,,,UNKNOWN,HIGH,300,5 MINUTES,,1.0,3,False,UNKNOWN,,,,,Initial activity is FORAGE or TRAVEL.,Canon EOS 80D,N/A,315,317
22146,2017-05-31,MAZIWA,10:10:00,10:23:00,,,,,FORAGE,HIGH,300,5 MINUTES,,1.0,4,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,318,322
22147,2017-05-31,POMBOO,10:14:00,10:23:00,,,,,FORAGE,HIGH,250,5 MINUTES,,2.0,10,False,SEAGRASS 2,,,,"spp2 W TO E Beaufort 2.5 Sunny VF, AL, NTT, AEJ",,Canon EOS 70D,N/A,1230,1266
22148,2017-05-31,POMBOO,10:42:00,11:00:00,,,,,FORAGE,HIGH,300,5 MINUTES,,2.0,12,False,UNKNOWN,,,,SPP 2,,Canon EOS 70D,N/A,1267,1320
22149,2017-05-31,MAZIWA,11:29:00,11:56:00,,,,,TRAVEL,HIGH,150,5 MINUTES,,1.5,5,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,323,337
22150,2017-05-31,POMBOO,11:35:00,11:40:00,ACCURATE,SECOND,ACCURATE,SECOND,FORAGE,HIGH,500,5 MINUTES,,,13,False,UNKNOWN,,,,SPP 2,,Canon EOS 70D,N/A,1322,1329
22151,2017-05-31,MAZIWA,11:58:00,12:11:00,,,,,FORAGE,HIGH,200,FOLLOW STARTED,,1.5,6,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,338,341
22152,2017-05-31,POMBOO,12:25:00,12:30:00,,,,,REST,HIGH,500,5 MINUTES,OTHER,0.0,17,False,UNKNOWN,,,,"spp3 E to W Beaufort 2, Sunny VF, AL, NTT, AEJ",Secondary depature reason: Biopsy,Canon EOS 70D,N/A,1330,1356
22153,2017-05-31,POMBOO,12:53:00,12:58:00,,,,,TRAVEL,HIGH,150,RESIGHT,,0.0,20,False,CHANNEL,,,,SPP 3,1AF and 1CX from transect 2,Canon EOS 70D,N/A,1357,1363
22154,2017-05-31,POMBOO,13:02:00,13:13:00,ACCURATE,SECOND,ACCURATE,SECOND,TRAVEL,HIGH,300,5 MINUTES,,0.0,22,False,UNKNOWN,,,,SPP 3,Evasive,Canon EOS 70D,N/A,1364,1385
22155,2017-05-31,POMBOO,13:15:00,13:22:00,,,,,UNKNOWN,,,5 MINUTES,OTHER,0.0,23,False,UNKNOWN,,,,SPP 3,Secondary depature reason: biopsy///1AF 1CX from previous survey nearby,Canon EOS 70D,N/A,1386,1406
22156,2017-05-31,MAZIWA,13:25:00,13:46:00,,,,,REST,HIGH,500,5 MINUTES,,0.5,7,False,UNKNOWN,,,,,From afar was a bigger group but dispersed by the time we got to them,Canon EOS 80D,N/A,351,380
22157,2017-05-31,POMBOO,14:10:00,14:19:00,,,,,FORAGE,HIGH,300,5 MINUTES,,0.0,25,False,UNKNOWN,,,,SPP 3,,Canon EOS 70D,N/A,1440,1470
22158,2017-05-31,MAZIWA,14:31:00,14:53:00,,,,,FORAGE,HIGH,900,5 MINUTES,,0.5,8,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,381,395
22159,2017-05-31,POMBOO,14:51:00,15:39:00,,,,,REST,HIGH,200,5 MINUTES,,,29,False,,,,,"spp4 W to E VF, AL, NTT, AEJ Sunny, beaufort 0",,Canon EOS 70D,N/A,1471,1572
22160,2017-05-31,POMBOO,15:53:00,15:58:00,,,,,FORAGE,HIGH,700,5 MINUTES,OTHER,0.5,30,False,UNKNOWN,,,,,Secondary departure reason: biopsy,Canon EOS 70D,N/A,1573,1576
22161,2017-05-31,MAZIWA,16:01:00,16:10:00,,,,,TRAVEL,HIGH,200,5 MINUTES,,0.5,10,False,UNKNOWN,,,,,Disregard waypoint #9,Canon EOS 80D,N/A,403,409
22162,2017-05-31,POMBOO,16:39:00,16:45:00,,,,,FORAGE,HIGH,800,5 MINUTES,,0.0,32,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1577,1590
22163,2017-05-31,MAZIWA,16:43:00,17:13:00,ACCURATE,SECOND,ACCURATE,SECOND,UNKNOWN,HIGH,1000,5 MINUTES,,0.5,11,False,UNKNOWN,,,,,lots pf fiz-fuz did not get times and who///did not see RKS but bad lighting and with lots of fiz-fuz could have been there///Initial activity is FORAGE or SOCIAL.,Canon EOS 80D,N/A,410,464
22164,2017-06-01,MAZIWA,08:14:00,08:38:00,,,,,FORAGE,HIGH,300,5 MINUTES,,0.5,1,False,SEAGRASS 4,,,,,being evasive or just busy foraging,Canon EOS 80D,N/A,465,466
22165,2017-06-01,MAZIWA,08:44:00,08:50:00,ACCURATE,SECOND,ACCURATE,SECOND,FORAGE,HIGH,400,5 MINUTES,,0.0,2,False,,,,,,,,,,
22166,2017-06-01,MAZIWA,08:53:00,09:18:00,,,,,FORAGE,HIGH,500,5 MINUTES,,0.0,4,False,CHANNEL,,,,,,Canon EOS 80D,N/A,467,468
22167,2017-06-01,POMBOO,09:06:00,09:14:00,,,,,FORAGE,HIGH,600,5 MINUTES,,0.0,1,False,CHANNEL,,,,,,Canon EOS 70D,N/A,1591,1603
22168,2017-06-01,POMBOO,09:21:00,09:26:00,,,,,FORAGE,HIGH,800,5 MINUTES,,0.5,2,False,CHANNEL,,,,,,Canon EOS 70D,N/A,1604,1610
22169,2017-06-01,POMBOO,09:27:00,09:37:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,3,False,CHANNEL,,,,,,Canon EOS 70D,N/A,1611,1629
22170,2017-06-01,MAZIWA,09:30:00,09:35:00,,,,,FORAGE,HIGH,600,RESIGHT,,0.0,5,False,CHANNEL,,,,,,,,,
22171,2017-06-01,POMBOO,09:57:00,10:05:00,,,,,REST,HIGH,800,5 MINUTES,OTHER,0.0,4,False,CHANNEL,,,,,,Canon EOS 70D,N/A,1630,1664
22172,2017-06-01,MAZIWA,10:24:00,10:40:00,,,,,FORAGE,HIGH,800,FOLLOW STARTED,,0.0,6,False,UNKNOWN,,,,,no photos of 1cx,Canon EOS 80D,N/A,469,477
22173,2017-06-01,POMBOO,11:06:00,11:13:00,,,,,TRAVEL,HIGH,1,5 MINUTES,,0.5,7,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1665,1675
22174,2017-06-01,POMBOO,11:35:00,11:42:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,8,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1676,1751
22175,2017-06-01,MAZIWA,11:55:00,12:07:00,,,,,TRAVEL,HIGH,1000,5 MINUTES,,0.0,7,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,478,482
22176,2017-06-01,MAZIWA,12:11:00,12:18:00,,,,,FORAGE,HIGH,200,FOLLOW STARTED,,0.0,8,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,483,499
22177,2017-06-01,POMBOO,13:01:00,13:06:00,,,,,FORAGE,HIGH,1,5 MINUTES,OTHER,0.0,9,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1759,1761
22178,2017-06-01,POMBOO,13:14:00,13:25:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,11,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1764,1782
22179,2017-06-01,POMBOO,13:57:00,14:07:00,,,,,REST,HIGH,1,5 MINUTES,OTHER,0.0,12,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1783,1805
22180,2017-06-01,MAZIWA,14:25:00,14:35:00,,,,,FORAGE,HIGH,200,FOLLOW STARTED,,0.0,10,False,UNKNOWN,,,,,,Canon EOS 80D,N/A,521,522
22181,2017-06-01,MAZIWA,14:56:00,15:14:00,,,,,NO DATA,HIGH,,FOLLOW STARTED,,0.0,11,False,SEAGRASS 4,,,,,,Canon EOS 80D,N/A,523,531
22182,2017-06-01,POMBOO,15:14:00,15:32:00,,,,,TRAVEL,HIGH,600,5 MINUTES,,0.0,14,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1806,1868
22183,2017-06-01,POMBOO,16:08:00,16:18:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,15,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1869,1898
22184,2017-06-02,MAZIWA,08:30:00,08:37:00,,,,,TRAVEL,HIGH,50,FOLLOW STARTED,,0.0,2,False,UNKNOWN,,overcast,,,disregard waypoint #1,,,,
22185,2017-06-02,POMBOO,09:12:00,09:19:00,,,,,REST,HIGH,700,5 MINUTES,FOLLOW STARTED,3.0,2,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1899,1907
22186,2017-06-06,MAZIWA,12:33:00,12:40:00,,,,,UNKNOWN,HIGH,300,FOLLOW STARTED,,1.0,2,True,CHANNEL,,overcast,,,disregard waypoint #1///Initial activity is REST or TRAVEL.,,,,
22187,2017-06-06,POMBOO,12:53:00,13:01:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,1,False,SEAGRASS 4,,,,,has a remora on right peduncal,Canon EOS 70D,N/A,1908,1914
22188,2017-06-06,POMBOO,13:10:00,13:22:00,,,,,TRAVEL,HIGH,500,5 MINUTES,,1.0,2,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,1915,1927
22189,2017-06-06,MAZIWA,13:16:00,13:22:00,,,,,NO DATA,HIGH,,FOLLOW STARTED,,0.5,4,True,CHANNEL,,overcast,,,,,,,
22190,2017-06-06,POMBOO,14:02:00,14:07:00,,,,,UNKNOWN,,,5 MINUTES,OTHER,1.0,3,False,SEAGRASS 4,,,,,,Canon EOS 70D,N/A,1952,1953
22191,2017-06-06,POMBOO,14:55:00,15:00:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,5,False,OTHER,,,,,,Canon EOS 70D,N/A,1957,1558
22192,2017-06-06,MAZIWA,14:59:00,15:10:00,,,,,TRAVEL,HIGH,900,FOLLOW STARTED,,0.5,7,True,UNKNOWN,,overcast,,,,Canon EOS 80D,N/A,538,543
22193,2017-06-06,POMBOO,15:01:00,15:13:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,6,False,OTHER,,,,,,Canon EOS 70D,N/A,1959,1979
22194,2017-06-06,POMBOO,15:24:00,15:31:00,,,,,REST,HIGH,300,FOLLOW STARTED,,1.0,7,False,OTHER,,,,,,Canon EOS 70D,N/A,1977,1999
22195,2017-06-06,POMBOO,16:19:00,16:33:00,,,,,FORAGE,HIGH,300,5 MINUTES,,1.0,8,False,CHANNEL,,,,,,Canon EOS 70D,N/A,2007,2030
22196,2017-06-06,POMBOO,16:38:00,16:43:00,,,,,FORAGE,HIGH,150,5 MINUTES,,0.5,9,False,CHANNEL,,,,,DEE is nearby,Canon EOS 70D,N/A,2031,2032
22197,2017-06-06,POMBOO,16:57:00,17:05:00,,,,,REST,HIGH,400,5 MINUTES,,0.5,10,False,CHANNEL,,,,,,Canon EOS 70D,N/A,2033,2044
22198,2017-06-06,POMBOO,17:09:00,17:15:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,11,False,CHANNEL,,,,,,Canon EOS 70D,N/A,2045,2047
22199,2017-06-06,POMBOO,17:19:00,17:24:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,12,False,CHANNEL,,,,,,Canon EOS 70D,N/A,2048,2052
22200,2017-06-09,MAZIWA,14:49:00,14:55:00,,,,,FORAGE,HIGH,300,FOLLOW STARTED,,0.5,11,True,CHANNEL,,,,,,,,,
22201,2017-06-09,POMBOO,15:06:00,15:11:00,,,,,FORAGE,HIGH,250,5 MINUTES,,0.5,1,True,SEAGRASS 2,,,,,,Canon EOS 70D,N/A,2054,
22202,2017-06-09,POMBOO,15:29:00,15:45:00,,,,,FORAGE,HIGH,600,5 MINUTES,,0.5,2,True,CHANNEL,,,,,,Canon EOS 70D,N/A,2055,2068
22203,2017-06-09,POMBOO,15:50:00,15:57:00,,,,,FORAGE,HIGH,250,5 MINUTES,,0.5,3,True,UNKNOWN,,,,,,Canon EOS 70D,N/A,2069,2074
22204,2017-06-09,MAZIWA,16:15:00,16:42:00,,,,,UNKNOWN,HIGH,900,FOLLOW STARTED,,1.0,12,True,UNKNOWN,,,,,Initial activity is FORAGE or TRAVEL.,Canon EOS 80D,N/A,573,581
22205,2017-06-09,POMBOO,16:24:00,16:29:00,,,,,FORAGE,HIGH,700,5 MINUTES,,1.0,4,True,CHANNEL,,,,,,Canon EOS 70D,N/A,2075,2079
22206,2017-06-09,POMBOO,16:36:00,16:54:00,,,,,FORAGE,HIGH,400,5 MINUTES,,1.0,5,True,CHANNEL,,,,,,Canon EOS 70D,N/A,2080,2109
22207,2017-06-09,POMBOO,17:13:00,17:21:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,6,True,CHANNEL,,,,,,Canon EOS 70D,N/A,2110,2119
22208,2017-06-10,MAZIWA,15:01:00,15:10:00,,,,,TRAVEL,HIGH,300,5 MINUTES,,0.5,1,True,UNKNOWN,,,,,,Canon EOS 80D,N/A,582,588
22209,2017-06-10,MAZIWA,16:10:00,16:26:00,,,,,NO DATA,HIGH,,5 MINUTES,,0.5,2,True,UNKNOWN,,,,,,Canon EOS 80D,N/A,589,591
22210,2017-06-10,MAZIWA,16:28:00,16:36:00,,,,,NO DATA,HIGH,,LOST DOLPHIN(S),,1.0,3,True,UNKNOWN,,,,,,Canon EOS 80D,N/A,592,596
22211,2017-06-10,MAZIWA,16:36:00,16:41:00,,,,,NO DATA,HIGH,,5 MINUTES,,1.0,4,True,UNKNOWN,,,,,,Canon EOS 80D,N/A,597,602
22212,2017-06-10,MAZIWA,16:45:00,16:52:00,,,,,NO DATA,HIGH,,5 MINUTES,,1.0,5,True,UNKNOWN,,,,,,Canon EOS 80D,N/A,603,607
22213,2017-06-10,MAZIWA,16:56:00,17:06:00,,,,,NO DATA,HIGH,,5 MINUTES,,0.5,6,True,UNKNOWN,,,,,,,,,
22214,2017-06-14,MAZIWA,08:23:00,08:35:00,,,,,FORAGE,HIGH,800,5 MINUTES,,0.5,1,False,CHANNEL,,,,,,,,,
22215,2017-06-14,MAZIWA,08:48:00,08:56:00,,,,,FORAGE,HIGH,600,FOLLOW STARTED,,1.0,3,False,CHANNEL,,,,,,,,,
22216,2017-06-14,POMBOO,08:58:00,09:04:00,,,,,FORAGE,HIGH,100,5 MINUTES,,0.5,2,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2120,2124
22217,2017-06-14,POMBOO,09:18:00,09:24:00,,,,,FORAGE,HIGH,400,5 MINUTES,,0.5,3,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2125,2131
22218,2017-06-14,POMBOO,09:25:00,09:30:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,4,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2132,2135
22219,2017-06-14,POMBOO,09:42:00,09:47:00,,,,,REST,,300,5 MINUTES,,0.5,5,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2136,2141
22220,2017-06-14,POMBOO,10:06:00,10:20:00,ACCURATE,SECOND,ACCURATE,SECOND,REST,HIGH,200,5 MINUTES,,0.5,6,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2142,2160
22221,2017-06-14,MAZIWA,10:18:00,10:24:00,,,,,FORAGE,HIGH,800,5 MINUTES,,1.0,5,False,CHANNEL,,,,,,,,,
22222,2017-06-14,POMBOO,10:23:00,10:28:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,7,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2161,2163
22223,2017-06-14,MAZIWA,10:27:00,10:32:00,,,,,FORAGE,HIGH,300,5 MINUTES,,1.0,6,False,CHANNEL,,,,,,,,,
22224,2017-06-14,MAZIWA,10:37:00,10:56:00,,,,,FORAGE,HIGH,300,5 MINUTES,,1.0,7,False,CHANNEL,,,,,Pomboo took over for a biopsy,Canon EOS 80D,N/A,617,621
22225,2017-06-14,POMBOO,10:58:00,11:03:00,,,,,UNKNOWN,,,5 MINUTES,OTHER,0.5,8,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2164,2171
22226,2017-06-14,MAZIWA,11:16:00,11:21:00,,,,,TRAVEL,HIGH,250,FOLLOW STARTED,,1.0,8,False,CHANNEL,,,,,,,,,
22227,2017-06-14,POMBOO,12:10:00,12:15:00,,,,,UNKNOWN,,,5 MINUTES,,0.5,11,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2186,2196
22228,2017-06-14,MAZIWA,12:44:00,13:01:00,ACCURATE,SECOND,ACCURATE,SECOND,FORAGE,HIGH,250,5 MINUTES,,0.0,10,False,,,,,,,Canon EOS 80D,N/A,622,627
22229,2017-06-14,POMBOO,12:48:00,12:55:00,,,,,FORAGE,HIGH,800,5 MINUTES,OTHER,0.5,12,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2197,2206
22230,2017-06-14,MAZIWA,13:08:00,13:16:00,,,,,TRAVEL,HIGH,400,5 MINUTES,,0.0,12,False,SEAGRASS 4,,,,,,Canon EOS 80D,N/A,628,635
22231,2017-06-14,MAZIWA,13:17:00,13:24:00,,,,,NO DATA,HIGH,,5 MINUTES,,0.0,13,False,SEAGRASS 4,,,,,,,,,
22232,2017-06-14,MAZIWA,13:37:00,13:54:00,,,,,TRAVEL,HIGH,600,FOLLOW STARTED,,0.0,14,False,CHANNEL,,,,,,Canon EOS 80D,N/A,636,648
22233,2017-06-14,POMBOO,13:53:00,13:58:00,,,,,FORAGE,HIGH,800,5 MINUTES,,0.5,13,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2208,2213
22234,2017-06-14,POMBOO,14:01:00,14:08:00,ACCURATE,SECOND,ACCURATE,SECOND,NO DATA,HIGH,,5 MINUTES,,0.5,14,False,UNKNOWN,,,,,PDT is nearby,Canon EOS 70D,N/A,2214,2223
22235,2017-06-14,POMBOO,14:12:00,14:25:00,,,,,UNKNOWN,,,LOST DOLPHIN(S),,0.0,15,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2223,2228
22236,2017-06-14,POMBOO,14:36:00,14:41:00,,,,,REST,HIGH,300,5 MINUTES,OTHER,0.0,16,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2229,2248
22237,2017-06-14,POMBOO,15:23:00,15:27:00,,,,,FORAGE,HIGH,150,5 MINUTES,,0.0,19,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2270,2278
22238,2017-06-14,POMBOO,15:29:00,15:42:00,,,,,UNKNOWN,,,5 MINUTES,FOLLOW STARTED,0.0,20,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2279,2292
22239,2017-06-14,POMBOO,15:58:00,16:04:00,,,,,UNKNOWN,,,5 MINUTES,OTHER,0.0,21,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2293,2331
22240,2017-06-14,POMBOO,16:14:00,16:50:00,,,,,UNKNOWN,,,5 MINUTES,,0.0,23,False,UNKNOWN,,,,,MUR and 2cx are nearby,Canon EOS 70D,N/A,2334,2409
22241,2017-06-15,POMBOO,08:47:00,09:03:00,,,,,UNKNOWN,,,5 MINUTES,,1.0,1,False,,,,,,,Canon EOS 70D,N/A,2410,2433
22242,2017-06-15,MAZIWA,09:23:00,09:28:00,,,,,NO DATA,HIGH,,5 MINUTES,,1.0,1,False,UNKNOWN,,,,,,,,,
22243,2017-06-15,MAZIWA,09:30:00,09:35:00,,,,,NO DATA,HIGH,,FOLLOW STARTED,,2.0,2,False,UNKNOWN,,,,,,,,,
22244,2017-06-15,POMBOO,09:47:00,09:49:00,,,,,UNKNOWN,,,LOST DOLPHIN(S),,1.0,2,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2434,2440
22245,2017-06-15,POMBOO,11:45:00,11:52:00,,,,,TRAVEL,HIGH,400,5 MINUTES,,2.0,3,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2441,2442
22246,2017-06-18,MAZIWA,13:19:00,13:25:00,,,,,TRAVEL,HIGH,200,5 MINUTES,,1.5,1,False,UNKNOWN,,,,,,,,,
22247,2017-06-18,MAZIWA,13:33:00,13:38:00,,,,,FORAGE,HIGH,250,5 MINUTES,,1.5,2,False,UNKNOWN,,,,,,,,,
22248,2017-06-18,MAZIWA,13:45:00,13:55:00,,,,,TRAVEL,HIGH,800,5 MINUTES,,1.5,3,False,UNKNOWN,,,,,,,,,
22249,2017-06-18,POMBOO,14:02:00,14:07:00,ACCURATE,SECOND,ACCURATE,SECOND,FORAGE,HIGH,400,LOST DOLPHIN(S),,2.0,1,True,,,,,,BYT nearby >10m w/ sponge,Canon EOS 70D,N/A,2443,2452
22250,2017-06-18,MAZIWA,14:05:00,14:23:00,,,,,TRAVEL,HIGH,1000,5 MINUTES,,1.5,4,False,UNKNOWN,,,,,,,,,
22251,2017-06-18,POMBOO,14:31:00,14:46:00,,,,,FORAGE,HIGH,400,5 MINUTES,,1.5,2,False,UNKNOWN,,,,,,Canon EOS 70D,N/A,2453,2474
22252,2017-06-18,MAZIWA,14:36:00,14:43:00,,,,,FORAGE,HIGH,700,FOLLOW STARTED,,1.5,5,False,UNKNOWN,,,,,,,,,
22253,2017-06-18,POMBOO,14:59:00,15:11:00,,,,,UNKNOWN,,,5 MINUTES,,2.0,3,False,CHANNEL,,,,,,Canon EOS 70D,N/A,2475,2492
